index,degradation,predicted_iou,model_runtime_sec,e2e_runtime_sec,fps_e2e,input_scale,iou,dice,precision,recall,boundary_f1
1409,bright,0.893069863319397,0.028172712000014144,0.09723364000001311,10.284506473272678,4.142394822006472,0.42422661798330374,0.5957290962361117,0.6896259335353065,0.5243373254976508,0.042698620302452056
646,original,0.909834623336792,0.028124120999962088,0.08436481399996865,11.853282815278554,2.9698375870069604,0.7187889395134909,0.8363899987824527,0.8867596841004862,0.7914349451722551,0.04606257501868941
646,blur,0.9175962209701538,0.02831129899999496,0.07618477699998039,13.12598184805683,2.9698375870069604,0.6394320817522161,0.7800653517391151,0.8970470109323363,0.6900744650767493,0.027280614740703604
646,lowres,0.9226136207580566,0.0281142480000085,0.0753861919999963,13.26502869384952,2.9698375870069604,0.6352247676574796,0.7769265488406988,0.897233310014554,0.6850682334704616,0.030724208607002836
646,dark,0.9125453233718872,0.02835341000002245,0.07676505599999928,13.026760509365218,2.9698375870069604,0.7013391729132672,0.824455445544509,0.8682097800019848,0.7848996135355951,0.025375276230255303
646,bright,0.8768264055252075,0.02760140200001615,0.07595641099999284,13.165445639606304,2.9698375870069604,0.6858646789871398,0.8136651624959652,0.8922042708449361,0.7478346477308839,0.06359354671635345
206,original,0.8101159930229187,0.027386347999993177,0.08616573199998356,11.605541748315801,5.688888888888889,0.8277584126555745,0.9057634826617084,0.8767128150511619,0.9368053711637762,0.39665373933251424
206,blur,0.8062906265258789,0.027555086999996092,0.08388966199999004,11.920419943998805,5.688888888888889,0.8251580406339118,0.9042044823113717,0.8835197451765,0.9258809695402929,0.3804844619336039
206,lowres,0.778008222579956,0.027348807000009856,0.08216948599999796,12.16996781506002,5.688888888888889,0.8237208829210918,0.903340955992916,0.8858663943987435,0.9215187952809158,0.395690224977463
206,dark,0.761315107345581,0.02745698300003596,0.08249848599996312,12.12143456790767,5.688888888888889,0.825284424606227,0.9042803559607075,0.8774665477249322,0.932784584455133,0.3947549650891129
206,bright,0.7291740775108337,0.02770963099999335,0.08381203900000855,11.931460109208153,5.688888888888889,0.8253814563784764,0.9043386011119212,0.8732558550281276,0.9377157379657332,0.3952488372002093
2825,original,0.6155562400817871,0.027339073000007375,0.08598555399998986,11.629860522851523,3.4133333333333336,0.35905805061248064,0.528392514875528,0.9859810399307711,0.3609005162931661,0.032134989652577606
2825,blur,0.693763017654419,0.027511249999975007,0.0862228459999983,11.597854239235152,3.4133333333333336,0.3854954653738052,0.5564730813027943,0.9838141965759204,0.3879559626081337,0.09264304677209084
